ts_code,trade_date,close,open,high,low,pre_close,change,pct_change,vol,amount,create_time
CN2013.CNI,20250815,6723.2906,6627.873,6723.2906,6627.873,6644.6412,78.6494,1.1837,192698633.0,352544064.3,2025-08-15 15:09:19
CN2015.CNI,20250815,3197.0111,3117.0702,3197.0111,3117.0702,3125.647,71.3641,2.2832,162145351.0,269352819.1,2025-08-15 15:09:19
CN2016.CNI,20250815,5509.7656,5404.793,5518.1273,5404.793,5417.8987,91.8669,1.6956,32808881.0,145308158.4,2025-08-15 15:09:19
CN2017.CNI,20250815,5059.2337,4941.9687,5059.2337,4941.9687,4956.6446,102.5891,2.0697,43962652.0,121417350.2,2025-08-15 15:09:19
CN2018.CNI,20250815,5605.931,5473.6928,5621.5328,5473.6928,5482.1457,123.7853,2.258,24553370.0,111747118.9,2025-08-15 15:09:19
CN2019.SZ,20250815,4677.4319,4545.0272,4677.4319,4545.0272,4573.5408,103.8911,2.2716,74848299.0,147057423.2,2025-08-15 15:09:19
CN2020.SZ,20250815,1808.796,1764.9525,1808.796,1764.9525,1766.103,42.693,2.4174,60051702.0,116126893.7,2025-08-15 15:09:19
CN2030.CNI,20250815,3564.8151,3466.2109,3586.8173,3466.2109,3478.4366,86.3785,2.4833,10569400.0,42459940.2,2025-08-15 15:09:19
CN2050.CNI,20250815,3170.8916,3135.7795,3178.0707,3135.7511,3145.4119,25.4797,0.8101,26961124.0,65417231.6,2025-08-15 15:09:19
CN2060.CNI,20250815,3344.4679,3288.2516,3351.9239,3287.5754,3296.4138,48.0541,1.4578,25768630.0,86262335.8,2025-08-15 15:09:19
CN2088.CNI,20250815,4736.4825,4641.5529,4749.1315,4641.5529,4651.9492,84.5333,1.8172,51556516.0,182061109.1,2025-08-15 15:09:19
CN2258.CNI,20250815,4240.724,4143.5035,4250.5369,4143.5035,4153.6604,87.0636,2.0961,26740629.0,71838009.5,2025-08-15 15:09:19
CN2259.CNI,20250815,4087.0844,3947.6101,4110.8534,3947.6101,3958.4376,128.6468,3.2499,19818100.0,53141249.4,2025-08-15 15:09:19
CN2260.CNI,20250815,3618.6818,3573.7795,3626.3353,3573.7795,3583.2758,35.406,0.9881,32240235.0,107191770.2,2025-08-15 15:09:19
CN2261.CNI,20250815,4695.127,4608.4509,4723.1154,4608.4509,4616.0714,79.0556,1.7126,16503497.0,93781587.2,2025-08-15 15:09:19
CN2262.CNI,20250815,2423.0529,2359.8067,2430.3022,2359.8067,2366.0251,57.0278,2.4103,43638201.0,171350891.7,2025-08-15 15:09:19
CN2263.CNI,20250815,2611.037,2519.5773,2618.1729,2519.5773,2524.9124,86.1246,3.411,39594864.0,141796817.9,2025-08-15 15:09:19
CN2265.CNI,20250815,1251.9841,1231.7628,1255.7542,1227.6909,1234.5464,17.4377,1.4125,9000321.0,24563358.5,2025-08-15 15:09:19
CN2266.CNI,20250815,2760.5016,2672.1822,2771.1984,2672.1822,2680.7455,79.7561,2.9751,16400936.0,61032477.6,2025-08-15 15:09:19
CN2269.CNI,20250815,6248.4023,6070.0792,6271.081,6070.0792,6084.4685,163.9338,2.6943,26984025.0,132184809.9,2025-08-15 15:09:19
CN2274.CNI,20250815,5199.1697,5131.6233,5214.5388,5131.6233,5143.5902,55.5795,1.0806,28662887.0,118749751.8,2025-08-15 15:09:19
CN2275.CNI,20250815,3245.1714,3193.6178,3253.9429,3189.3422,3202.3176,42.8538,1.3382,11545592.0,29124484.0,2025-08-15 15:09:19
CN2276.CNI,20250815,6351.8651,6187.2557,6373.7595,6187.2557,6199.2753,152.5898,2.4614,16154937.0,85665194.1,2025-08-15 15:09:19
CN2277.CNI,20250815,3252.9782,3192.6291,3256.4262,3192.6291,3198.7986,54.1796,1.6937,15789943.0,32328872.1,2025-08-15 15:09:19
CN2278.CNI,20250815,2111.2743,2056.9931,2114.3996,2056.9931,2062.396,48.8783,2.37,60163600.0,167190923.4,2025-08-15 15:09:19
CN2279.CNI,20250815,4123.5636,4044.8471,4127.5223,4044.8471,4056.0129,67.5507,1.6654,31633983.0,114925481.9,2025-08-15 15:09:19
CN2280.CNI,20250815,2558.5022,2525.0812,2564.6579,2522.2083,2530.7921,27.7101,1.0949,12694644.0,21623208.3,2025-08-15 15:09:19
CN2281.CNI,20250815,4195.5992,4134.7001,4211.1234,4134.7001,4146.988,48.6112,1.1722,30088772.0,66517316.4,2025-08-15 15:09:19
CN2282.CNI,20250815,5671.0238,5487.3062,5682.2108,5482.4314,5512.5996,158.4242,2.8739,36371833.0,89534118.7,2025-08-15 15:09:19
CN2283.CNI,20250815,4378.9011,4302.7366,4378.9011,4302.7366,4321.9791,56.922,1.317,19037264.0,48488801.4,2025-08-15 15:09:19
CN2284.CNI,20250815,3892.6304,3832.715,3892.6304,3832.715,3851.4383,41.1921,1.0695,28507663.0,66310859.2,2025-08-15 15:09:19
CN2285.CNI,20250815,5394.7673,5324.2262,5405.2441,5324.2262,5336.7046,58.0627,1.088,24503360.0,84456266.6,2025-08-15 15:09:19
CN2286.CNI,20250815,4612.0342,4500.8277,4631.9501,4485.1938,4508.7538,103.2804,2.2907,57054112.0,120541672.8,2025-08-15 15:09:19
CN2291.CNI,20250815,4498.808,4379.8309,4500.2167,4379.8309,4398.0979,100.7101,2.2899,29695669.0,62747832.6,2025-08-15 15:09:19
CN2292.CNI,20250815,1410.573,1386.6456,1412.1013,1386.6456,1391.1925,19.3805,1.3931,90083665.0,129371764.6,2025-08-15 15:09:19
CN2293.CNI,20250815,5458.3267,5291.303,5477.2849,5291.303,5303.1971,155.1296,2.9252,32012832.0,153713713.0,2025-08-15 15:09:19
CN2294.CNI,20250815,3601.7395,3552.3718,3612.2964,3549.1656,3564.0605,37.679,1.0572,20637263.0,68690818.2,2025-08-15 15:09:19
CN2295.CNI,20250815,5432.5088,5306.8593,5449.6875,5305.4492,5322.4002,110.1086,2.0688,19090162.0,79766654.4,2025-08-15 15:09:19
CN2296.CNI,20250815,5539.5119,5308.4922,5552.9276,5308.4922,5325.3777,214.1342,4.021,40152564.0,152473264.6,2025-08-15 15:09:19
CN2297.CNI,20250815,6974.3566,6848.7138,6974.3566,6848.7138,6855.4192,118.9374,1.7349,26399362.0,24050055.4,2025-08-15 15:09:19
CN2303.CNI,20250815,10660.6189,10413.6294,10660.6189,10413.6294,10438.3404,222.2785,2.1294,475618290.0,762106553.2,2025-08-15 15:09:19
CN2310.CNI,20250815,8770.3453,8735.145,8792.5053,8708.8804,8795.479,-25.1337,-0.2858,43654420.0,155711383.2,2025-08-15 16:19:00
CN2311.CNI,20250815,5584.5378,5508.2974,5595.9417,5508.2974,5520.9373,63.6005,1.152,595113143.0,1023117524.5,2025-08-15 15:09:19
CN2312.CNI,20250815,6139.7208,6065.9791,6154.6842,6064.4586,6082.4919,57.2289,0.9409,220187912.0,514861878.0,2025-08-15 15:09:19
CN2313.CNI,20250815,6881.6746,6832.3386,6908.0722,6815.7009,6850.0478,31.6268,0.4617,129876397.0,290674325.9,2025-08-15 15:09:19
CN2314.CNI,20250815,6168.8112,6116.285,6188.9131,6106.8794,6131.9106,36.9006,0.6018,222598185.0,434849934.4,2025-08-15 15:09:19
CN2315.CNI,20250815,4873.0868,4773.6185,4876.8055,4773.6185,4784.1046,88.9822,1.86,157695973.0,271370285.2,2025-08-15 15:09:19
CN2316.CNI,20250815,6160.56,6026.2097,6160.56,6026.2097,6035.8244,124.7356,2.0666,214818985.0,316897304.8,2025-08-15 15:09:19
CN2319.CNI,20250815,3336.0817,3281.4523,3348.1331,3281.4523,3295.071,41.0107,1.2446,66318503.0,71149909.9,2025-08-15 15:09:19
CN2320.CNI,20250815,2779.7606,2771.3781,2786.2211,2765.5978,2771.8184,7.9422,0.2865,47046210.0,38449742.1,2025-08-15 15:09:19
CN2321.CNI,20250815,11779.4337,11807.8822,11829.9935,11717.9723,11816.9325,-37.4988,-0.3173,74524179.0,96141186.1,2025-08-15 15:09:19
CN2322.CNI,20250815,13481.2886,13408.578,13522.9477,13368.4076,13440.1742,41.1144,0.3059,42471927.0,109589633.3,2025-08-15 15:09:19
CN2324.CNI,20250815,15492.4539,15384.8893,15499.0364,15347.1029,15414.9782,77.4757,0.5026,15050573.0,29458618.3,2025-08-15 15:09:19
CN2326.CNI,20250815,6472.0733,6374.3214,6487.1605,6374.3214,6393.7432,78.3301,1.2251,11958347.0,46554236.3,2025-08-15 15:09:19
CN2328.CNI,20250815,15191.1722,15009.5016,15219.3751,14978.0946,15057.8933,133.2789,0.8851,14188173.0,59559671.8,2025-08-15 15:09:19
CN2335.CNI,20250815,5326.2365,5246.1836,5328.4698,5246.1836,5257.8587,68.3778,1.3005,29536528.0,47322309.9,2025-08-15 15:09:19
CN2337.CNI,20250815,6477.062,6341.2488,6494.0876,6341.2488,6358.8216,118.2404,1.8595,58281836.0,219918345.5,2025-08-15 15:09:19
CN2339.CNI,20250815,9035.9981,8852.5453,9056.8057,8852.5453,8882.0147,153.9834,1.7337,65316260.0,207889648.9,2025-08-15 15:09:19
CN2341.CNI,20250815,2091.3093,2070.2515,2093.5539,2067.4222,2075.5834,15.7259,0.7577,33615786.0,86276620.0,2025-08-15 15:09:19
CN2346.CNI,20250815,4530.0004,4457.2008,4541.0402,4457.2008,4469.4417,60.5587,1.3549,34821567.0,135702454.7,2025-08-15 15:09:19
CN2348.CNI,20250815,9707.7279,9602.4733,9713.8356,9587.4833,9618.6898,89.0381,0.9257,62689365.0,75561234.6,2025-08-15 15:09:19
CN2350.CNI,20250815,2964.0644,2893.7372,2968.5095,2893.7372,2900.7787,63.2857,2.1817,15187736.0,24852481.1,2025-08-15 15:09:19
CN2351.CNI,20250815,12430.9205,12241.0122,12463.3591,12239.4942,12279.0592,151.8613,1.2368,59773327.0,142865703.6,2025-08-15 15:09:19
CN2353.CNI,20250815,2728.3818,2720.0091,2737.536,2709.6685,2723.2245,5.1573,0.1894,20438881.0,16125637.8,2025-08-15 15:09:19
CN2354.CNI,20250815,10169.7566,10086.6137,10198.4178,10065.6728,10112.08,57.6766,0.5704,105869950.0,247390808.6,2025-08-15 15:09:19
CN2355.CNI,20250815,4780.8887,4698.4816,4809.0459,4690.4193,4706.4876,74.4011,1.5808,44645223.0,113836545.0,2025-08-15 15:09:19
CN2356.CNI,20250815,13418.2212,13274.7076,13458.2103,13248.2333,13305.6842,112.537,0.8458,32609497.0,81636907.6,2025-08-15 15:09:19
CN2357.CNI,20250815,4586.4964,4598.6563,4606.1023,4564.159,4607.5154,-21.019,-0.4562,64873581.0,81522242.0,2025-08-15 15:09:19
CN2358.CNI,20250815,5400.4971,5314.9904,5420.2564,5311.9464,5328.9742,71.5229,1.3422,33175429.0,60873034.0,2025-08-15 15:09:19
CN2360.CNI,20250815,7546.6816,7398.1197,7546.6816,7398.1197,7425.8655,120.8161,1.627,49743423.0,130397339.6,2025-08-15 15:09:19
CN2361.CNI,20250815,4169.1241,4110.6893,4176.387,4107.5837,4127.7959,41.3282,1.0012,26650848.0,38482791.6,2025-08-15 15:09:19
CN2363.CNI,20250815,7231.6274,7111.0184,7240.1289,7111.0184,7170.9896,60.6378,0.8456,25740587.0,128995886.5,2025-08-15 15:09:19
CN2366.CNI,20250815,2441.0849,2371.2634,2448.4669,2371.2634,2385.8509,55.234,2.3151,39009828.0,60254040.7,2025-08-15 15:09:19
CN2367.CNI,20250815,3861.9082,3801.6524,3871.5447,3794.2273,3779.9163,81.9919,2.1691,14561596.0,12376015.3,2025-08-15 15:09:19
CN2368.CNI,20250815,8672.6653,8550.1421,8674.2239,8550.1421,8565.7484,106.9169,1.2482,18823729.0,51826094.6,2025-08-15 15:09:19
CN2369.CNI,20250815,2065.1972,2057.3419,2069.9409,2052.8218,2061.9346,3.2626,0.1582,34335404.0,79039686.7,2025-08-15 15:09:19
CN2370.CNI,20250815,5050.2894,4974.3696,5061.39,4974.3696,4989.0696,61.2198,1.2271,121481854.0,333289771.2,2025-08-15 15:09:19
CN2371.CNI,20250815,10315.6004,10276.7638,10339.4582,10243.2571,10282.9647,32.6357,0.3174,202143736.0,208891855.9,2025-08-15 15:09:19
CN2372.CNI,20250815,5405.9652,5352.0229,5423.9693,5350.783,5370.5558,35.4094,0.6593,38107791.0,145579465.2,2025-08-15 15:09:19
CN2373.CNI,20250815,13475.1684,13521.3384,13523.1564,13391.2525,13528.4234,-53.255,-0.3937,82413702.0,93116652.8,2025-08-15 15:09:19
CN2374.CNI,20250815,4420.8324,4333.6262,4424.7299,4333.6262,4343.1465,77.6859,1.7887,28712278.0,71819659.3,2025-08-15 15:09:19
CN2375.CNI,20250815,7218.0054,7106.6161,7226.6545,7106.6083,7117.7451,100.2603,1.4086,51881972.0,49696236.6,2025-08-15 15:09:19
CN2376.CNI,20250815,6088.5203,5922.7377,6090.3204,5922.7377,5934.8116,153.7087,2.59,54661784.0,115890646.6,2025-08-15 15:09:19
CN2377.CNI,20250815,9247.0494,9076.5212,9247.0494,9076.5212,9074.7402,172.3092,1.8988,67848062.0,66078966.5,2025-08-15 15:09:19
CN2378.CNI,20250815,3392.7477,3356.85,3403.7336,3353.8811,3364.8271,27.9206,0.8298,204883047.0,404419681.2,2025-08-15 15:09:19
CN2381.CNI,20250815,5314.3007,5296.4089,5325.1088,5292.0142,5297.6359,16.6648,0.3146,11048010.0,8833771.0,2025-08-15 15:09:19
CN2382.CNI,20250815,4040.147,3940.2611,4054.5919,3940.2611,3956.6463,83.5007,2.1104,80869392.0,109426729.7,2025-08-15 15:09:19
CN2383.CNI,20250815,3414.0995,3355.1846,3421.1427,3355.1846,3362.7979,51.3016,1.5256,111019088.0,183681820.2,2025-08-15 15:09:19
CN2384.CNI,20250815,5766.2708,5695.1353,5769.7648,5689.2268,5703.0544,63.2164,1.1085,38832886.0,64831961.6,2025-08-15 15:09:19
CN2385.CNI,20250815,13507.2755,13463.0012,13537.3762,13406.2369,13476.861,30.4145,0.2257,11923976.0,34333402.7,2025-08-15 15:09:19
CN2386.CNI,20250815,7708.5492,7628.9569,7738.563,7611.7739,7649.3361,59.2131,0.7741,17874000.0,53094200.4,2025-08-15 15:09:19
CN2387.CNI,20250815,9850.9662,9761.7882,9903.7364,9705.7189,9772.9083,78.0579,0.7987,185940553.0,217250709.9,2025-08-15 15:09:19
CN2388.CNI,20250815,6223.9947,6094.5433,6232.7062,6094.5433,6125.4804,98.5143,1.6083,85564581.0,275256235.1,2025-08-15 15:09:19
CN2389.CNI,20250815,6719.7891,6672.3129,6758.6906,6658.9595,6689.3358,30.4533,0.4553,29015204.0,89406694.3,2025-08-15 15:09:19
CN2390.CNI,20250815,4193.0832,4177.2833,4203.447,4169.5992,4178.9414,14.1418,0.3384,22770532.0,16397726.2,2025-08-15 15:09:19
CN2391.CNI,20250815,4869.4313,4851.937,4885.3851,4842.9739,4864.2015,5.2298,0.1075,49414187.0,80140596.4,2025-08-15 15:09:19
CN2392.CNI,20250815,3124.2569,3073.6824,3131.7061,3073.6824,3083.2387,41.0182,1.3304,94337646.0,283345702.9,2025-08-15 15:09:19
CN2393.CNI,20250815,4928.4562,4841.5224,4938.22,4841.5224,4820.9198,107.5364,2.2306,23828557.0,17788194.0,2025-08-15 15:09:19
CN2394.CNI,20250815,11288.9281,11172.2843,11333.7322,11148.3346,11204.1893,84.7388,0.7563,15597916.0,49046253.7,2025-08-15 15:09:19
CN2395.CNI,20250815,8248.1341,8006.951,8284.9468,8006.951,8061.427,186.7071,2.3161,42268559.0,67210701.7,2025-08-15 15:09:19
CN2396.CNI,20250815,25876.9517,25784.7059,25940.5387,25669.9868,25809.4539,67.4978,0.2615,8153193.0,29728964.6,2025-08-15 15:09:19
CN2397.CNI,20250815,2536.1917,2503.1744,2541.028,2496.7896,2510.854,25.3377,1.0091,44523886.0,75732236.4,2025-08-15 15:09:19
CN2398.CNI,20250815,18187.4557,17938.9022,18224.085,17922.9395,17969.0703,218.3854,1.2153,19023352.0,72659717.9,2025-08-15 15:09:19
CN2399.CNI,20250815,11193.7575,11087.6906,11227.5789,11071.2029,11114.6564,79.1011,0.7117,168210038.0,281795819.1,2025-08-15 15:09:19
CN2400.CNI,20250815,5666.647,5600.2845,5681.2245,5597.3039,5614.0578,52.5892,0.9367,380294158.0,706220219.6,2025-08-15 15:09:19
CN2401.CNI,20250815,5416.3103,5302.2013,5417.893,5302.2013,5312.3523,103.958,1.9569,372514958.0,588267590.1,2025-08-15 15:09:19
CN2402.CNI,20250815,4988.0948,4881.8385,5015.4866,4877.3356,4898.4846,89.6102,1.8293,118940751.0,226281374.5,2025-08-15 15:09:19
CN2403.CNI,20250815,10463.7585,10413.1069,10489.3994,10396.0607,10422.5782,41.1803,0.3951,30335811.0,96649251.2,2025-08-15 15:09:19
CN2405.CNI,20250815,3380.4504,3288.792,3389.2945,3288.792,3303.1021,77.3483,2.3417,48319987.0,192443107.2,2025-08-15 15:09:19
CN2406.CNI,20250815,18692.6469,18453.6284,18703.5407,18453.6284,18469.8571,222.7898,1.2062,41634586.0,40955942.3,2025-08-15 15:09:19
CN2407.CNI,20250815,3082.2492,2997.4684,3083.7622,2997.4684,3006.8321,75.4171,2.5082,65948642.0,147666832.3,2025-08-15 15:09:19
CN2408.CNI,20250815,19826.4012,19560.834,19831.3486,19560.834,19577.2977,249.1035,1.2724,54879259.0,43390699.5,2025-08-15 15:09:19
CN2409.CNI,20250815,6328.0209,6146.8479,6330.669,6146.8479,6162.5763,165.4446,2.6847,71962051.0,139342475.1,2025-08-15 15:09:19
CN2410.CNI,20250815,2673.3685,2644.146,2691.5511,2636.1841,2652.4654,20.9031,0.7881,10412145.0,32468873.3,2025-08-15 15:09:19
CN2411.CNI,20250815,6170.2978,6146.384,6175.9592,6133.2022,6150.3207,19.9771,0.3248,64994457.0,56488874.8,2025-08-15 15:09:19
CN2412.CNI,20250815,2762.7946,2697.2396,2772.4215,2697.2396,2704.714,58.0806,2.1474,34080571.0,75904125.5,2025-08-15 15:09:19
CN2415.CNI,20250815,8163.6348,8017.7851,8165.2192,8017.7851,8022.2884,141.3464,1.7619,36504541.0,78605800.5,2025-08-15 15:09:19
CN2416.CNI,20250815,5713.5923,5589.7503,5713.5923,5589.7503,5596.5582,117.0341,2.0912,39448198.0,55957623.5,2025-08-15 15:09:19
CN2417.CNI,20250815,3451.9197,3379.7469,3456.2594,3379.7469,3388.4018,63.5179,1.8746,23851319.0,73282034.9,2025-08-15 15:09:19
CN2418.CNI,20250815,4764.1842,4635.8205,4774.7376,4632.3711,4655.2784,108.9058,2.3394,26690024.0,80480239.5,2025-08-15 15:09:19
CN2419.CNI,20250815,2541.2887,2506.7775,2544.1321,2506.7775,2503.557,37.7317,1.5071,23780279.0,36162319.8,2025-08-15 15:09:19
CN2420.CNI,20250815,2136.62,2061.4217,2160.1102,2050.1754,2066.7242,69.8958,3.382,71486987.0,121309805.2,2025-08-15 15:09:19
CN2422.CNI,20250815,3804.4243,3746.1171,3809.0821,3745.8417,3760.5707,43.8536,1.1661,117704909.0,189130290.4,2025-08-15 15:09:19
CN2423.CNI,20250815,3020.3541,2979.8835,3023.0649,2970.8817,3000.3199,20.0342,0.6677,23838879.0,50290467.3,2025-08-15 15:09:19
CN2428.CNI,20250815,4357.5007,4251.8082,4357.5007,4251.8082,4261.979,95.5217,2.2413,34554144.0,83548867.4,2025-08-15 15:09:19
CN2429.CNI,20250815,1673.8523,1645.3149,1675.0837,1645.3149,1647.509,26.3433,1.599,40822707.0,45771324.6,2025-08-15 15:09:19
CN2431.CNI,20250815,17059.6348,17322.5041,17328.8458,16950.3627,17318.4881,-258.8533,-1.4947,56978675.0,46065989.8,2025-08-15 15:09:19
CN2432.CNI,20250815,7635.1523,7463.5715,7637.8573,7463.5715,7478.79,156.3623,2.0907,17294532.0,61369500.8,2025-08-15 15:09:19
CN2433.CNI,20250815,2611.2211,2593.605,2615.7701,2588.3064,2596.6808,14.5403,0.56,24458080.0,17689635.9,2025-08-15 15:09:19
CN2434.CNI,20250815,2626.7658,2598.5486,2632.879,2589.5613,2608.3972,18.3686,0.7042,27384238.0,33194548.8,2025-08-15 15:09:19
CN2435.CNI,20250815,4950.9166,4916.2877,4957.6539,4907.6103,4919.4622,31.4544,0.6394,10213319.0,9621300.1,2025-08-15 15:09:19
CN2436.CNI,20250815,7285.4638,7218.319,7305.4641,7218.319,7229.1343,56.3295,0.7792,8735690.0,5291156.1,2025-08-15 15:09:19
CN2437.CNI,20250815,9969.8044,9547.5468,10083.264,9516.8256,9570.1489,399.6555,4.1761,71744047.0,113019639.1,2025-08-15 15:09:19
CN2438.CNI,20250815,3292.1756,3270.7276,3297.6928,3266.2305,3274.3678,17.8078,0.5439,23271182.0,17660453.1,2025-08-15 15:09:19
CN2440.CNI,20250815,2341.9723,2319.6881,2351.3858,2318.9234,2326.9581,15.0142,0.6452,22498287.0,11374366.3,2025-08-15 15:09:19
CN2441.CNI,20250815,2715.6627,2684.0957,2729.3105,2675.1477,2699.6358,16.0269,0.5937,5694778.0,21214480.4,2025-08-15 15:09:19
CN2550.CNI,20250815,11428.0216,11385.431,11459.5767,11357.0718,11394.9414,33.0802,0.2903,39861691.0,77238356.8,2025-08-15 15:09:19
CN2551.CNI,20250815,9888.9186,9712.8627,9890.6701,9712.8627,9743.7221,145.1965,1.4902,26555345.0,65850907.1,2025-08-15 15:09:19
CN2552.CNI,20250815,12281.74,12245.4952,12318.5613,12220.6554,12260.3034,21.4366,0.1748,30124811.0,59359838.2,2025-08-15 15:09:19
CN2553.CNI,20250815,9236.6532,9159.7062,9260.122,9159.7062,9164.1403,72.5129,0.7913,12050378.0,41230711.8,2025-08-15 15:09:19
CN2554.CNI,20250815,11570.2369,11489.4501,11591.3553,11452.2176,11502.6189,67.618,0.5878,41419262.0,66724830.9,2025-08-15 15:09:19
CN2555.CNI,20250815,8519.773,8538.4249,8543.6055,8484.4138,8544.2985,-24.5255,-0.287,44234200.0,57437367.3,2025-08-15 15:09:19
CN2556.CNI,20250815,2996.6767,2940.7966,3006.6912,2940.7966,2946.6904,49.9863,1.6964,30287690.0,64654777.7,2025-08-15 15:09:19
CN2557.CNI,20250815,2106.4347,2068.4599,2111.8669,2063.192,2074.6487,31.786,1.5321,44523886.0,75732236.4,2025-08-15 15:09:19
CN2602.CNI,20250815,1261.23,1238.196,1261.9994,1238.196,1241.9742,19.2558,1.5504,42185717.0,94628719.3,2025-08-15 15:09:19
CN2604.CNI,20250815,2581.839,2552.7335,2582.2742,2549.5362,2557.1972,24.6418,0.9636,35428850.0,46964127.1,2025-08-15 15:09:19
CN2608.CNI,20250815,3927.5101,3826.8731,3938.7836,3826.8731,3837.8426,89.6675,2.3364,59699205.0,196108773.6,2025-08-15 15:09:19
CN2610.CNI,20250815,8794.1083,8651.7515,8813.7872,8651.7515,8671.7441,122.3642,1.4111,36437929.0,135989512.6,2025-08-15 15:09:19
CN2613.CNI,20250815,4278.9811,4216.0425,4278.9811,4216.0425,4225.1495,53.8316,1.2741,2905932.0,2063978.9,2025-08-15 15:09:19
CN2614.CNI,20250815,3826.042,3724.427,3830.3012,3724.427,3732.0919,93.9501,2.5174,46235344.0,64536106.8,2025-08-15 15:09:19
CN2615.CNI,20250815,4218.6489,4118.7612,4224.3865,4118.7612,4130.4755,88.1734,2.1347,60880514.0,141747638.5,2025-08-15 15:09:19
CN2616.CNI,20250815,9077.0342,8965.3784,9077.0342,8957.6292,8983.2439,93.7903,1.0441,30024088.0,45912069.1,2025-08-15 15:09:19
CN2617.CNI,20250815,13448.8647,13388.5558,13464.9428,13331.0554,13421.4006,27.4641,0.2046,4312578.0,11072722.6,2025-08-15 15:09:19
CN2618.CNI,20250815,10822.5342,10688.8662,10846.9416,10668.5582,10696.8035,125.7307,1.1754,13661312.0,32476244.1,2025-08-15 15:09:19
CN2619.CNI,20250815,10297.32,9988.331,10353.4005,9944.2817,10005.3791,291.9409,2.9178,46479445.0,71419247.2,2025-08-15 15:09:19
CN2620.CNI,20250815,5589.7877,5479.2713,5593.6075,5479.2713,5500.1254,89.6623,1.6302,81277401.0,206280834.9,2025-08-15 15:09:19
CN2621.CNI,20250815,8515.1851,8439.8869,8589.1078,8385.5636,8486.6456,28.5395,0.3363,8548283.0,50868959.0,2025-08-15 15:09:19
CN2622.CNI,20250815,2304.0945,2279.9667,2306.7522,2273.862,2283.5986,20.4959,0.8975,6551974.0,4820102.9,2025-08-15 15:09:19
CN2623.CNI,20250815,9606.1477,9450.2436,9608.7078,9450.2436,9475.578,130.5697,1.378,157802586.0,258241570.6,2025-08-15 15:09:19
CN2624.CNI,20250815,2611.2361,2546.2021,2611.2361,2546.2021,2554.6211,56.615,2.2162,163627258.0,307359607.4,2025-08-15 15:09:19
CN2625.CNI,20250815,2357.1153,2304.8649,2359.6823,2304.8649,2311.5187,45.5966,1.9726,223563077.0,523599123.1,2025-08-15 15:09:19
CN2626.CNI,20250815,1821.9945,1788.5787,1827.1353,1788.5787,1794.2439,27.7506,1.5466,58570194.0,191702460.7,2025-08-15 15:09:19
CN2627.CNI,20250815,2890.9691,2852.7376,2893.5558,2850.6012,2859.688,31.2811,1.0939,55416385.0,94364968.8,2025-08-15 15:09:19
CN2628.CNI,20250815,2491.6339,2426.8684,2492.0739,2426.8684,2436.9401,54.6938,2.2444,66805341.0,141323126.1,2025-08-15 15:09:19
CN2629.CNI,20250815,3530.9875,3464.477,3530.9875,3464.477,3470.6724,60.3151,1.7379,62417146.0,69224838.4,2025-08-15 15:09:19
CN2630.CNI,20250815,1723.9376,1691.3141,1726.673,1691.3141,1696.2857,27.6519,1.6301,106014390.0,310449959.1,2025-08-15 15:09:19
CN2631.CNI,20250815,2931.4492,2894.564,2932.2668,2892.2543,2899.9735,31.4757,1.0854,127095285.0,154552145.2,2025-08-15 15:09:19
CN2632.CNI,20250815,6286.0309,6186.3032,6295.3154,6186.3032,6202.1037,83.9272,1.3532,73742553.0,213995274.2,2025-08-15 15:09:19
CN2633.CNI,20250815,6803.9465,6666.4118,6810.0958,6666.4118,6681.1024,122.8441,1.8387,171537851.0,394961925.9,2025-08-15 15:09:19
CN2634.CNI,20250815,4546.8465,4462.5842,4551.2291,4462.5842,4473.0091,73.8374,1.6507,51409681.0,111372580.9,2025-08-15 15:09:19
CN2635.CNI,20250815,1993.8419,1940.1089,1996.162,1940.1089,1942.9242,50.9177,2.6207,50550337.0,200867658.7,2025-08-15 15:09:19
CN2636.CNI,20250815,6946.4897,6843.0754,6972.7874,6843.0754,6864.308,82.1817,1.1972,40521270.0,118456925.3,2025-08-15 15:09:19
CN2637.CNI,20250815,2434.4968,2373.7592,2437.3674,2373.7592,2372.1582,62.3386,2.6279,8963593.0,4890810.8,2025-08-15 15:09:19
CN2638.CNI,20250815,6862.4415,6722.1225,6891.3266,6722.1225,6745.688,116.7535,1.7308,17944580.0,52961871.2,2025-08-15 15:09:19
CN2639.CNI,20250815,2377.7822,2337.1428,2379.2068,2337.1428,2341.0689,36.7133,1.5682,18463988.0,26414529.2,2025-08-15 15:09:19
CN2640.CNI,20250815,2787.7118,2711.9124,2790.0483,2711.9124,2719.4584,68.2534,2.5098,200494449.0,496359285.4,2025-08-15 15:09:19
CN2641.CNI,20250815,2748.1728,2697.2763,2753.0898,2697.2763,2704.0889,44.0839,1.6303,121646184.0,331252428.9,2025-08-15 15:09:19
CN2642.CNI,20250815,2204.262,2171.0784,2207.4537,2171.0421,2177.8196,26.4424,1.2142,60667820.0,126710753.6,2025-08-15 15:09:19
CN2643.CNI,20250815,3379.9255,3287.3764,3390.4298,3287.3764,3295.6697,84.2558,2.5566,54562749.0,202658464.6,2025-08-15 15:09:19
CN2644.CNI,20250815,4952.2524,4901.3523,4956.5245,4895.7923,4914.1826,38.0698,0.7747,42115877.0,57301476.0,2025-08-15 15:09:19
